ID1,ID,Province,DISTRICT,LONGITUDE,LATITUDE,ELEVATION,UPDATED,NAMEOFFACI,OWNERSHIP,YEARBUILT,TYPEOFFACI
550,1211,Masvingo,Gutu,31.35560989,-19.57472,0,1998,Zvavahera,5,0,Clinic
551,47,Matebeleland South,Gwanda,28.90613937,-20.87447,0,1998,Blanket Mine,7,0,Mine Clinic
552,63,Matebeleland South,Gwanda,29.20446968,-21.46747,0,1998,Buvuma,5,0,Clinic
553,246,Matebeleland South,Gwanda,29.22178078,-21.0035,0,1998,Collen Bawn,7,0,Mine Clinic
554,327,Matebeleland South,Gwanda,28.80032921,-20.97178,0,1998,Freda Mine,7,0,Mine Clinic
555,371,Matebeleland South,Gwanda,28.88731003,-21.45617,0,1998,Gungwe,6,0,Rural Health Centre
556,383,Matebeleland South,Gwanda,29.00653076,-20.95706,0,1998,Gwanda Prison,5,0,Clinic
557,384,Matebeleland South,Gwanda,29.00005913,-20.95786,0,1998,Gwanda Prov. Hosp,1,0,Provincial Hospital
558,449,Matebeleland South,Gwanda,29.32280922,-21.05517,0,1998,Jessie Mine,7,0,Mine Clinic
559,463,Matebeleland South,Gwanda,29.37214088,-20.99019,0,1998,JZ Moyo,5,0,School Clinic
560,471,Matebeleland South,Gwanda,28.77222061,-21.60386,0,1998,Kafusi,5,0,Clinic
561,582,Matebeleland South,Gwanda,28.75638962,-20.96919,0,1998,Makwe,6,0,Rural Health Centre
562,588,Matebeleland South,Gwanda,28.99114037,-21.57014,0,1998,Manama,3,0,Mission Hospital
563,1163,Matebeleland South,Gwanda,28.92378044,-20.88653,0,1998,Vumba-Chingwe,5,0,Clinic
564,1198,Matebeleland South,Gwanda,29.01849937,-20.94064,0,1998,ZNFPC,5,0,Clinic
565,621,Matebeleland South,Gwanda,28.95038986,-21.66825,0,1998,Mashaba,5,0,Clinic
566,718,Matebeleland South,Gwanda,28.90691948,-20.70111,0,1998,Mtshabezi,3,0,Mission Hospital
567,817,Matebeleland South,Gwanda,29.13558006,-20.65025,0,1998,Mzimuni,5,0,Clinic
568,854,Matebeleland South,Gwanda,29.20549965,-21.70358,0,1998,Nhwali,6,0,Rural Health Centre
569,869,Matebeleland South,Gwanda,28.88607979,-21.35731,0,1998,Ntalale,5,0,Clinic
570,947,Matebeleland South,Gwanda,29.02396965,-20.93975,0,1998,Pakama,5,0,Clinic
571,1032,Matebeleland South,Gwanda,28.97450066,-21.37139,0,1998,Sengwezani,6,0,Rural Health Centre
572,1067,Matebeleland South,Gwanda,29.17406082,-21.38333,0,1998,Silonga,5,0,Clinic
573,1072,Matebeleland South,Gwanda,28.75761032,-20.75217,0,1998,Simbumbumbu,6,0,Rural Health Centre
574,1102,Matebeleland South,Gwanda,29.03660965,-20.66992,0,1998,Stanmore,5,0,Clinic
575,1259,Matebeleland South,Gwanda,29.71504,-21.08346,853,2007,Dwala,5,1980,Clinic
576,1260,Matebeleland South,Gwanda,29.35371,-21.3652,725,2007,Oakley Block,8,0,Clinic(Not Open)
577,1264,Matebeleland South,Gwanda,28.90015,-21.57018,752,2007,Mapate,5,2006,Cliniclinic
578,1265,Matebeleland South,Gwanda,28.98773,-21.16676,891,2007,Garanyemba,5,2004,Clinic
579,1266,Matebeleland South,Gwanda,29.0129,-20.95247,1008,2007,Joshua Mqabuko Nkomo,7,2000,School Clinic
580,1267,Matebeleland South,Gwanda,28.78025,-21.01852,918,2007,Lushongwe,5,2001,Clinic
581,0,Matebeleland South,Gwanda,29.0124,-20.9373,0,2013,ZRP,0,0,ZRP clinic
582,0,Matebeleland South,Gwanda,29.3689,-21.0709,0,2013,West Nicolson,0,0,Clinic
583,0,Matebeleland South,Gwanda,28.8005,-20.8209,0,2013,Sitezi,0,1999,clinic
584,139,Midlands,Gweru,29.9564209,-19.5555,0,1998,Chikwingwizha,5,0,Clinic
585,219,Midlands,Gweru,29.95261002,-19.23689,0,1998,Chiundura,5,0,Clinic
586,248,Midlands,Gweru,29.81996918,-19.20722,0,1998,Connemara,5,0,Clinic
587,368,Midlands,Gweru,30.00278091,-19.18781,0,1998,Gunde,5,0,Clinic
588,393,Midlands,Gweru,29.83908081,-19.47222,0,1998,Gweru P.H,1,0,Provincial Hospital
589,464,Midlands,Gweru,30.07344055,-19.1395,0,1998,Kabanga,5,0,Clinic
590,523,Midlands,Gweru,29.54042053,-19.38747,0,1998,Lower Gweru,3,0,Mission Clinic
591,539,Midlands,Gweru,29.43983078,-19.29136,0,1998,Maboleni,5,0,Clinic
592,547,Midlands,Gweru,29.30513954,-19.27042,0,1998,Madhikani,5,0,Clinic
593,573,Midlands,Gweru,29.56883049,-19.38919,0,1998,Makepesi,5,0,Clinic
594,590,Midlands,Gweru,29.4228096,-19.37181,0,1998,Mangwande,5,0,Clinic
595,1164,Midlands,Gweru,29.4722805,-19.40322,0,1998,Vungu,5,0,Clinic
596,1176,Midlands,Gweru,30.02071953,-19.35661,0,1998,Whahwa,5,0,Prison Clinic
597,634,Midlands,Gweru,30.05999947,-19.21278,0,1998,Masvori,5,0,Clinic
598,692,Midlands,Gweru,29.92036057,-19.15614,0,1998,Mlezu,6,0,Rural Health Centre
599,857,Midlands,Gweru,29.65280914,-19.20103,0,1998,Nkululeko,6,0,Rural Health Centre
600,866,Midlands,Gweru,29.40489006,-19.17239,0,1998,Ntabamhlope,6,0,Rural Health Centre
601,1081,Midlands,Gweru,29.66994095,-19.70069,0,1998,Somabula,5,0,Clinic
602,1090,Midlands,Gweru,29.90280914,-19.22369,0,1998,St Patricks,3,0,Mission Clinic
603,1328,Midlands,Gweru,29.78063,-19.52241,1393,2007,Dabuka,7,1980,Clinic
604,1337,Midlands,Gweru,29.80665,-19.45662,1415,2007,Railways,7,1980,Clinic
605,1338,Midlands,Gweru,29.78741,-19.46933,1425,2007,Kariba,7,1980,Clinic
606,1371,Midlands,Gweru,29.8007,-19.49625,1410,2007,Ivene,5,1990,Clinic
607,1372,Midlands,Gweru,29.82668,-19.42968,1411,2007,Totonga,5,1985,Clinic
608,1373,Midlands,Gweru,29.80173,-19.44489,1411,2007,Monomutapa,5,1980,Clinic
609,1374,Midlands,Gweru,29.83183,-19.46832,1428,2007,Child Welfare,5,0,Clinic
610,1375,Midlands,Gweru,29.83814,-19.49622,1436,2007,Senga Poly,5,1984,Clinic
611,1376,Midlands,Gweru,29.75082,-19.459,1425,2007,Mkoba Poly,5,1991,Clinic
612,1313,Midlands,Gweru,30.0505,-19.4184,1395,2007,Sino Zimbabwe,7,2001,Clinic
613,1314,Midlands,Gweru,29.34163,-19.21865,0,2007,Nyama,5,1999,Clinic
614,1322,Midlands,Gweru,29.79211,-19.43009,1395,2007,Isolation,4,1977,Hospital
615,1339,Midlands,Gweru,29.79629,-19.46333,1428,2007,Zim alloys,7,0,clinic
616,1344,Midlands,Gweru,29.79629,-19.46333,1428,2007,Zim Alloys,7,1980,Clinic
617,1345,Midlands,Gweru,29.79642,-19.45721,1415,2007,Zim Glass,7,1983,Clinic
618,1346,Midlands,Gweru,29.83327,-19.46829,1417,2007,Claybank,7,1993,Hospital
619,1347,Midlands,Gweru,29.79985,-19.46364,1416,2007,ZIMCAST,7,1980,Clinic
620,1348,Midlands,Gweru,29.76658,-19.46726,1420,2007,Mkoba 1,5,1980,Clinic
621,1349,Midlands,Gweru,29.79553,-19.47412,1432,2007,BATA,7,1960,Clinic
622,0,Harare,Harare,31.0856,-17.8187,0,2013,Highlands ,council,,PC clinic
623,0,Harare,Harare,31.0891,-17.7997,0,2013,Highlands ,council,,FHS
624,0,Harare,Harare,31.1291,-17.8105,0,2013,Greendale,council,,FHS
625,0,Harare,Harare,31.1971,-17.8357,0,2013,Mabvuku,council,,Poly clinic
626,0,Harare,Harare,31.2135,-17.8316,0,2013,Tafara,council,,clinic
627,0,Harare,Harare,31.2348,-17.8451,0,2013,Caledonia,council,,clinic
628,0,Harare,Harare,31.1841,-17.8389,0,2013,Mabvuku,council,,FHS
629,0,Harare,Harare,31.0864,-17.8787,0,2013,Hatfield,council,,clinic
630,0,Harare,Harare,31.0427,-17.8589,0,2013,Matapi,council,,clinic
631,0,Harare,Harare,31.0291,-17.7883,0,2013,Avondale,council,,clinic
632,0,Harare,Harare,30.9987,-17.7914,0,2013,Mabelreign,council,,satellite clinic
633,0,Harare,Harare,30.9981,-17.7568,0,2013,Malborough,council,,satellite clinic
634,0,Harare,Harare,31.1075,-17.6974,0,2013,Hatcliffe ,council,,Poly clinic
635,0,Harare,Harare,30.9297,-17.8669,0,2013,Mufakose,council,,Poly clinic
636,0,Harare,Harare,30.9683,-17.8581,0,2013,Kambuzuma,council,,Poly clinic
637,0,Harare,Harare,31.0089,-17.8663,0,2013,Southerton,council,,clinic
638,0,Harare,Harare,31.0355,-17.8597,0,2013,Mbare ,council,,Poly clinic
639,0,Harare,Harare,31.0393,-17.8666,0,2013,Mbare hostels,council,,clinic
640,0,Harare,Harare,31.0308,-17.8903,0,2013,Waterfalls,council,,clinic
641,0,Harare,Harare,30.969,-17.9058,0,2013,Glen norah,council,,Satellite clinic
642,0,Harare,Harare,30.9804,-17.8949,0,2013,Western Triangle,council,,clinic
643,0,Harare,Harare,30.9508,-17.908,0,2013,Glen view,council,,Poly clinic
644,0,Harare,Harare,30.9354,-17.8912,0,2013,Budiriro,council,,Poly clinic
645,0,Harare,Harare,30.99,-17.9249,0,2013,Hopley,council,,clinic
646,0,Harare,Harare,30.9861,-17.9065,0,2013,Rutsanana,council,,clinic
647,0,Harare,Harare,30.9945,-17.8846,0,2013,Highfield,council,,Poly clinic
648,0,Harare,Harare,31.0282,-17.8601,0,2013,Beatrice Infectious,council,,Hospital
649,0,Harare,Harare,31.0458,-17.7691,0,2013,Mt pleasant,council,,clinic
650,0,Harare,Harare,31.0128,-17.8609,0,2013,Harare,govt,,Hospital
651,0,Harare,Harare,30.0433,-17.8122,0,2013,Parirenyatwa,govt,,Hospital
652,0,Harare,Harare,31.0243,-17.82,0,2013,Belvedere,council,,Poly clinic
653,0,Harare,Harare,30.9285,-17.8323,0,2013,Kuwadzana ,council,,Poly clinic
654,0,Harare,Harare,30.9782,-17.8338,0,2013,Warren Park,council,,Poly clinic
655,0,Harare,Harare,31.0543,-17.8684,0,2013,Sunningdale,council,,satellite clinic
656,0,Harare,Harare,31.0546,-17.8468,0,2013,Arcadia,council,,clinic
657,0,Harare,Harare,31.0657,-17.8399,0,2013,Braeside,council,,clinic
658,0,Harare,Harare,31.0861,-17.8256,0,2013,Eastly,council,,FHS
659,112,Mashonaland West,Hurungwe,29.19194031,-17.14833,0,1998,Chidamoyo,3,0,Mission Hospital
660,123,Mashonaland West,Hurungwe,29.69778061,-16.80722,0,1998,Chikanziwe,5,0,Council Clinic
661,160,Mashonaland West,Hurungwe,29.43693924,-17.21556,0,1998,Chinhere,5,0,Council Clinic
662,192,Mashonaland West,Hurungwe,28.86055946,-16.04389,0,1998,Chirundu,5,0,Gvt Clinic
663,221,Mashonaland West,Hurungwe,29.34943962,-17.31583,0,1998,Chivende,5,0,Gvt Clinic
664,241,Mashonaland West,Hurungwe,29.64249992,-16.39278,0,1998,Chundu,5,0,Council Clinic
665,273,Mashonaland West,Hurungwe,29.94249916,-16.50056,0,1998,Dete,5,0,Council Clinic
666,406,Mashonaland West,Hurungwe,29.53778076,-16.86944,0,1998,Hesketh,5,0,Council Clinic
667,407,Mashonaland West,Hurungwe,29.67388916,-16.56972,0,1998,Hewiyai,5,0,Council Clinic
668,483,Mashonaland West,Hurungwe,29.40833092,-17.06583,0,1998,Kapfunde,5,0,Council Clinic
669,489,Mashonaland West,Hurungwe,29.68778038,-16.81528,0,1998,Karoi,2,0,District Hospital
670,490,Mashonaland West,Hurungwe,29.6427803,-16.47806,0,1998,Karuru,8,0,Council (Construction)
671,491,Mashonaland West,Hurungwe,29.87722015,-17.03111,0,1998,Kasimube,6,0,Rural Health Centre
672,498,Mashonaland West,Hurungwe,29.83555985,-16.55917,0,1998,Kazangarare,5,0,Gvt Council
673,536,Mashonaland West,Hurungwe,29.45083046,-16.59806,0,1998,Lynx,5,0,Clinic Private Clinic
674,558,Mashonaland West,Hurungwe,29.41056061,-16.855,0,1998,Magunje,4,0,Rural Hospital
675,559,Mashonaland West,Hurungwe,29.42333031,-16.86528,0,1998,Magunje Army,7,0,Army Clinic
676,587,Mashonaland West,Hurungwe,29.36194038,-15.72139,0,1998,Mana Pools,7,0,National Park-clinic
677,608,Mashonaland West,Hurungwe,29.16250038,-16.22889,0,1998,Marongora,7,0,National Park-clinic
678,613,Mashonaland West,Hurungwe,29.22999954,-16.73611,0,1998,Masanga,5,0,Gvt Clinic
679,624,Mashonaland West,Hurungwe,29.54166985,-16.44056,0,1998,Mashongwe,5,0,Council Clinic
680,810,Mashonaland West,Hurungwe,29.7761097,-16.67167,0,1998,Mwami,5,0,clinic
681,887,Mashonaland West,Hurungwe,29.76721954,-16.40694,0,1998,Nyama,5,0,Council
682,889,Mashonaland West,Hurungwe,29.43638992,-16.40389,0,1998,Nyamakaze,5,0,Gvt Clinic
683,901,Mashonaland West,Hurungwe,29.19528008,-16.885,0,1998,Nyamhunga,5,0,Council Clinic
684,915,Mashonaland West,Hurungwe,29.92667007,-16.86639,0,1998,Nyangoma,5,0,Council Clinic
685,1122,Mashonaland West,Hurungwe,29.61166954,-17.29056,0,1998,Tenewe,5,0,Council Clinic
686,1214,Mashonaland West,Hurungwe,29.21027946,-16.98306,0,1998,Zvipani,5,0,Gvt Clinic
687,1218,Mashonaland West,Hurungwe,29.03146,-17.02504,874,2007,Deve,5,2005,Clinic(Not Open)
688,1219,Mashonaland West,Hurungwe,29.06433,-17.12012,850,2007,Chiedza,5,1997,Clinic(Not Open)
689,1220,Mashonaland West,Hurungwe,29.46661,-16.75765,1229,2007,Lan lorry,5,0,Clinic
690,1221,Mashonaland West,Hurungwe,29.35702,-16.71696,1034,2007,Doro,5,1999,Clinic
691,162,Matebeleland North,Hwange,25.82583046,-17.94528,0,1998,Chinotimba,5,0,Clinic
692,198,Matebeleland North,Hwange,25.95471954,-18.01361,0,1998,Chisuma,6,0,Rural Health Centre
693,274,Matebeleland North,Hwange,26.86778069,-18.61583,0,1998,Dete,5,0,Clinic
694,278,Matebeleland North,Hwange,26.73749924,-18.38,0,1998,Dinde,5,0,Clinic
695,309,Matebeleland North,Hwange,26.5008297,-18.34972,0,1998,Empumalanga,5,0,Clinic
696,389,Matebeleland North,Hwange,27.18638992,-18.61111,0,1998,Gwayi,5,0,Clinic
697,443,Matebeleland North,Hwange,26.22750092,-18.05222,0,1998,Jambezi,6,0,Rural Health Centre
698,474,Matebeleland North,Hwange,27.05971909,-18.315,0,1998,Kamative,4,0,Hospital
699,481,Matebeleland North,Hwange,26.31110954,-18.01694,0,1998,Kanywambizi,6,0,Rural Health Centre
700,527,Matebeleland North,Hwange,26.62778091,-18.36056,0,1998,Lukosi,4,0,Rural Hospital
701,528,Matebeleland North,Hwange,26.22833061,-18.04444,0,1998,Lukunguni,3,0,Mission Hospital
702,533,Matebeleland North,Hwange,26.96417046,-18.51278,0,1998,Lupote,5,0,Clinic
703,564,Matebeleland North,Hwange,26.95222092,-18.73167,0,1998,Main Camp.,5,0,Clinic
704,581,Matebeleland North,Hwange,27.20055962,-18.31722,0,1998,Makwandara,6,0,Rural Health Centre
705,1169,Matebeleland North,Hwange,26.50056076,-18.35722,0,1998,Wankie,7,0,Private Hospital
706,812,Matebeleland North,Hwange,26.56056023,-18.18333,0,1998,Mwemba,6,0,Rural Health Centre
707,822,Matebeleland North,Hwange,25.98389053,-18.10083,0,1998,Ndlovu,6,0,Rural Health centre
708,1010,Matebeleland North,Hwange,26.97443962,-18.65611,0,1998,Safari Lodge,5,0,Clinic
709,1071,Matebeleland North,Hwange,26.72417068,-18.11028,0,1998,Simangani,6,0,Rural Health centre
710,1158,Matebeleland North,Hwange,25.82611084,-17.94389,0,1998,Victoria Falls,2,0,District Hospital
711,1298,Matebeleland North,Hwange,26.85831,-18.62354,0,2007,Dete,7,0,Railways-clinic
712,1299,Matebeleland North,Hwange,26.57485,-18.34985,721,2007,Hwange District Hospital,2,2006,District Hospital
713,1300,Matebeleland North,Hwange,26.49204,-18.35426,723,2007,No 1 Clinic,7,1950,Clinic
714,1301,Matebeleland North,Hwange,26.47342,-18.33347,697,2007,No1 North,7,1950,Clinic
715,1302,Matebeleland North,Hwange,26.44014,-18.37726,770,2007,No 5 Clinic,7,1950,Clinic
716,1303,Matebeleland North,Hwange,26.43633,-18.36078,754,2007,No 2 Dressing Station,7,1959,Clinic
717,1304,Matebeleland North,Hwange,26.42891,-18.36407,759,2007,No 2 Clinic,7,1950,Clinic
718,1305,Matebeleland North,Hwange,26.46145,-18.38911,771,2007,Ingagula,7,1980,Clinic
719,1306,Matebeleland North,Hwange,26.40722,-18.41659,759,2007,No 3 Clinic,7,1950,Clinic
720,1307,Matebeleland North,Hwange,26.51302,-18.34558,775,2007,ZRP Hwange,5,1992,Clinic
721,1275,Matebeleland North,Hwange,26.48723,-18.37115,754,2007,NRZ Surgery,7,1950,Railways-clinic
722,1276,Matebeleland North,Hwange,26.49616,-18.37741,768,2007,Ngumija,7,0,Railways-clinic
723,1277,Matebeleland North,Hwange,26.49264,-18.36288,768,2007,No 1 Dressing Station,7,0,Mine Clinic
724,1278,Matebeleland North,Hwange,26.53142,-18.34919,763,2007,Zimbabwe Prison Services,5,1939,Clinic
725,1279,Matebeleland North,Hwange,25.98653,-18.62904,0,2007,Robbins Camp,7,1986,Clinic
726,1280,Matebeleland North,Hwange,25.82613,-17.91214,918,2007,Elephant Hills,7,1991,Hotel Clinic
727,1281,Matebeleland North,Hwange,25.84274,-17.93138,896,2007,Victoria Falls Clinic,7,1989,Industrial Clinic
728,1282,Matebeleland North,Hwange,25.8373,-17.92907,930,2007,ZRP Victoria Falls,5,2003,ZRP Clinic
729,1283,Matebeleland North,Hwange,27.82312,-17.5687,595,2007,Meheni,8,2006,Conucil Not Open
730,1284,Matebeleland North,Hwange,26.21412,-18.13872,873,2007,Milonga,8,2006,Clinic(Not Open)
731,0,Matebeleland North,Hwange,27.0702,-18.5721,0,2013,Mabale,0,1994,Rural Health Centre
732,0,Matebeleland North,Hwange,26.5141,-18.3306,0,2013,Zesa Chibondo,0,0,Clinic
733,0,Matebeleland North,Hwange,26.5122,-18.3289,0,2013,St Patricks,0,1999,Mission Hospital
734,0,Matebeleland North,Hwange,26.5022,-18.3582,0,2013,Hwange Colliery Hospital,0,0,Mine Hospital
735,0,Matebeleland North,Hwange,26.4963,-18.3774,0,2013,Nguminja,0,0,Mine clinic
736,0,Matebeleland North,Hwange,26.4874,-18.3713,0,2013,surgery,0,0,Mine Clinic
737,0,Matebeleland North,Hwange,26.4927,-18.3629,0,2013,Dressing station,0,0,Mine Clinic
738,118,Mashonaland East,Hwedza,31.71972084,-18.85983,0,1998,Chigondo,5,0,Clinic
739,133,Mashonaland East,Hwedza,31.91749954,-19.04894,0,1998,Chikurumadziva,6,0,Rural Health Centre
740,333,Mashonaland East,Hwedza,31.53463936,-18.7085,0,1998,Garaba,6,0,Rural Health Centre
741,351,Mashonaland East,Hwedza,31.90127945,-18.89328,0,1998,Goneso,6,0,Rural Health Centre
742,358,Mashonaland East,Hwedza,31.80672073,-18.72842,0,1998,Goto,5,0,Clinic
743,571,Mashonaland East,Hwedza,31.83481026,-19.02697,0,1998,Makarara,5,0,Clinic
744,1173,Mashonaland East,Hwedza,31.56722069,-18.62839,0,1998,Wedza,4,0,Rural Hospital
745,711,Mashonaland East,Hwedza,31.6835804,-18.70842,0,1998,Mt St Mary's,4,0,Mission Hospital
746,730,Mashonaland East,Hwedza,31.82132912,-18.87653,0,1998,Mukamba,5,0,Clinic
747,1031,Mashonaland East,Hwedza,31.48711014,-18.74408,0,1998,Sengezi,5,0,Clinic
748,1212,Mashonaland East,Hwedza,31.72294044,-18.96144,0,1998,Zvidhuri,5,0,Clinic
749,1476,Mashonaland East,Hwedza,31.45557,-18.65151,0,2013,Gotora,6,2001,Rural Health Centre
750,1477,Mashonaland East,Hwedza,31.52172,-18.50209,0,2013,Idube,5,2004,Clinic
751,0,Mashonaland East,Hwedza,31.7505,-18.7824,0,2013,Sango ,,2001,Clinic
752,16,Matebeleland South,Insiza,29.50555992,-20.83492,0,1998,Avoca,4,0,Rural Hospital
753,311,Matebeleland South,Insiza,29.27046967,-20.43822,0,1998,Epoch,7,0,Mine Clinic
754,321,Matebeleland South,Insiza,29.28667068,-20.54033,0,1998,Filabusi,2,0,District Hospital
755,388,Matebeleland South,Insiza,29.69050026,-20.40542,0,1998,Gwatemba,6,0,Rural Health Centre
756,540,Matebeleland South,Insiza,29.45292091,-20.93906,0,1998,Mabuze,6,0,Rural Health Centre
757,1167,Matebeleland South,Insiza,29.58552933,-20.57447,0,1998,Wanezi,4,0,Rural Hospital
758,1187,Matebeleland South,Insiza,29.29006004,-20.64019,0,1998,Zhulube,5,0,Clinic
759,855,Matebeleland South,Insiza,29.42378044,-20.48781,0,1998,Nkankezi,6,0,Rural Health Centre
760,904,Matebeleland South,Insiza,29.30438995,-20.90644,0,1998,Nyamime,6,0,Rural Health Centre
761,951,Matebeleland South,Insiza,29.18581009,-20.13897,0,1998,PBS,5,0,Clinic
762,1021,Matebeleland South,Insiza,29.55517006,-20.68947,0,1998,Sanale,6,0,Rural Health Centre
763,1043,Matebeleland South,Insiza,29.22488976,-19.68997,0,1998,Shangani,7,0,Mine Clinic
764,1044,Matebeleland South,Insiza,29.37375069,-19.78414,0,1998,Shangani,4,0,Rural Hospital
765,1074,Matebeleland South,Insiza,29.31760979,-20.78678,0,1998,Singwango,5,0,Clinic
766,1247,Matebeleland South,Insiza,29.04724,-19.85475,1354,2007,Kombo,5,2005,Clinic
767,1250,Matebeleland South,Insiza,29.4942,-20.33999,1216,2007,Montrose 7,8,0,Under Construction
768,1251,Matebeleland South,Insiza,29.70742,-20.10003,1219,2007,Lambamai,8,0,Under Construction
769,1252,Matebeleland South,Insiza,29.78944,-20.04728,1180,2007,Mplalawami,8,0,(New Site)
770,1253,Matebeleland South,Insiza,29.54654,-20.93315,970,2007,Singwambizi,5,2003,Clinic
771,1254,Matebeleland South,Insiza,29.38517,-20.84809,936,2007,Saphila,8,2006,Council Clinic(Construction)
772,7,Mashonaland West,Kadoma,29.88167,-18.35528,0,1998,Annex,5,0,Gvt Infections
773,26,Mashonaland West,Kadoma,29.90583038,-18.62444,0,1998,Battlefields,7,0,Army Hospital
774,59,Mashonaland West,Kadoma,30.41666985,-18.59389,0,1998,Bumbe,6,0,Rural Health Centre
775,62,Mashonaland West,Kadoma,30.49056053,-18.69722,0,1998,Bururu,5,0,Council Clinic
776,76,Mashonaland West,Kadoma,29.84527969,-18.07833,0,1998,Chakari,7,0,Private Mine Clinic
777,102,Mashonaland West,Kadoma,29.75499916,-17.92028,0,1998,Chegutu 6,8,0,(New Site)
778,107,Mashonaland West,Kadoma,29.40943909,-17.86083,0,1998,Chenjiri,5,0,Council Clinic
779,185,Mashonaland West,Kadoma,29.42056084,-17.97611,0,1998,Chirikiti,5,0,Council Clinic
780,289,Mashonaland West,Kadoma,29.62888908,-18.50778,0,1998,Donain,6,0,Rural Health Centre
781,290,Mashonaland West,Kadoma,30.59693909,-18.68278,0,1998,Dondoshava,5,0,Gvt Clinic
782,306,Mashonaland West,Kadoma,29.98110962,-18.31694,0,1998,Eiffel Flat,7,0,Mine Clinic
783,340,Mashonaland West,Kadoma,29.32472038,-17.87056,0,1998,Gena 1,6,0,Rural Health Centre
784,347,Mashonaland West,Kadoma,29.7930603,-18.22306,0,1998,Golden Valley,7,0,Private Mine Clinic
785,431,Mashonaland West,Kadoma,29.85972023,-18.37889,0,1998,Ingezi,5,0,Municipality
786,459,Mashonaland West,Kadoma,29.44861031,-18.06917,0,1998,Jompani,6,0,Rural Health Centre
787,466,Mashonaland West,Kadoma,29.89833069,-18.34583,0,1998,Kadoma Clinic,5,0,Municipality
788,467,Mashonaland West,Kadoma,29.91167068,-18.33083,0,1998,Kadora,2,0,District Hosp
789,556,Mashonaland West,Kadoma,30.51416969,-18.74611,0,1998,Mafindifindi,5,0,Council Clinic
790,593,Mashonaland West,Kadoma,30.52305985,-18.60722,0,1998,Manyewe,5,0,Council Clinic
791,595,Mashonaland West,Kadoma,30.46833038,-18.8175,0,1998,Manyoni,5,0,Council Clinic
792,731,Mashonaland West,Kadoma,30.48917007,-18.55667,0,1998,Mukarati,5,0,Council Clinic
793,757,Mashonaland West,Kadoma,30.72167015,-18.58333,0,1998,Murambwa,5,0,Council clinic
794,803,Mashonaland West,Kadoma,29.49193954,-17.94722,0,1998,Muuyu,5,0,Council Clinic
795,807,Mashonaland West,Kadoma,30.58250046,-18.54444,0,1998,Muzvezve,5,0,Gvt Clinic
796,840,Mashonaland West,Kadoma,30.63249969,-18.65417,0,1998,Ngezi,4,0,Rural Hosp
797,872,Mashonaland West,Kadoma,29.52721977,-17.85306,0,1998,Nyabango,6,0,Rural Health Centre
798,894,Mashonaland West,Kadoma,29.53471947,-18.19917,0,1998,Nyamatani,6,0,Rural Health Centre
799,920,Mashonaland West,Kadoma,29.43693924,-17.73222,0,1998,Nyaonde,6,0,Rural Health Centre
800,943,Mashonaland West,Kadoma,29.84749985,-18.28083,0,1998,Ordoff,5,0,Council Clinic
801,963,Mashonaland West,Kadoma,29.87556076,-18.38917,0,1998,Prisons,5,0,Gvt Clinic
802,997,Mashonaland West,Kadoma,29.41444016,-17.60833,0,1998,Rusvingo,8,0,Clinic (construction)
803,1025,Mashonaland West,Kadoma,29.30916977,-17.95278,0,1998,Sanyati,3,0,Mission Hospital
804,1026,Mashonaland West,Kadoma,29.24333,-17.99083,0,1998,Sanyati Area,5,0,Council Clinic
805,1096,Mashonaland West,Kadoma,30.67889023,-18.56667,0,1998,St. Michaels,3,0,Mission Hospital
806,1146,Mashonaland West,Kadoma,30.27693939,-18.67639,0,1998,Turf,5,0,Council Clinic
807,1154,Mashonaland West,Kadoma,29.77249908,-18.50778,0,1998,Venice,7,0,Mine Clinic
808,1155,Mashonaland West,Kadoma,29.77249908,-18.50778,0,1998,Venice,7,0,Mine Clinic
809,1234,Mashonaland West,Kadoma,30.10364,-18.58832,1196,2007,Twin Tops,5,0,Clinic
810,1235,Mashonaland West,Kadoma,29.87599,-17.94313,1034,2007,Black Movale,5,0,Clinic
811,1236,Mashonaland West,Kadoma,30.5599,-18.72362,1289,2007,Gavhunga,8,0,Clinic(Not Open)
812,1229,Mashonaland West,Kadoma,29.87825,-18.34778,0,2007,Jairos Jiri,5,1982,Clinic
813,1230,Mashonaland West,Kadoma,29.88327,-18.34446,1133,2007,Kadoma Pop.,7,2006,Clinic
814,1231,Mashonaland West,Kadoma,29.89131,-18.34622,1121,2007,PSI,7,0,Clinic
815,1232,Mashonaland West,Kadoma,29.9191,-18.34768,1116,2007,Waverly,5,0,Clinic
816,1233,Mashonaland West,Kadoma,30.35557,-18.44847,1213,2007,Chingondo,5,0,
817,14,Mashonaland West,Kariba,28.82638931,-16.52639,0,1998,Army,5,0,Clinic
818,79,Mashonaland West,Kariba,28.30027962,-16.84167,0,1998,Chalala,5,0,Council Clinic
819,89,Mashonaland West,Kariba,28.9636097,-16.55167,0,1998,Charara,7,0,Farm Clinic
820,335,Mashonaland West,Kariba,28.86027908,-16.78361,0,1998,Gatse Gatse,5,0,Gvt Clinic
821,480,Mashonaland West,Kariba,28.99527931,-16.91528,0,1998,Kanyati,6,0,Rural Health Centre
822,487,Mashonaland West,Kariba,28.79166985,-16.52028,0,1998,Kariba,2,0,District Hospital
823,562,Mashonaland West,Kariba,28.75806046,-16.52611,0,1998,Mahombekombe,5,0,Council Clinic
